repo	old_path	file_type	current_role	classification	proposed_action	target_path	unique_content_summary	absorbed_by	archive_destination	delete_allowed	reason	validation_note
api	Documentation/execution/license-lease-consumption.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "License Lease Consumption" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/license-lease-consumption.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/local-lease-cache-reboot-continuity.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Local Lease Cache / Reboot Continuity" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/local-lease-cache-reboot-continuity.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/local-machine-identity-store.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Local Machine Identity Store" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/local-machine-identity-store.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/local-model-provider-access-boundary.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Local Model / Provider Access Boundary" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/local-model-provider-access-boundary.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/logout-revocation-lease-invalidation.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Logout / Revocation / Lease Invalidation" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/logout-revocation-lease-invalidation.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/logout-seal-policy.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Logout / Seal Policy" covering Status, Purpose, Canonical Rule.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/logout-seal-policy.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/machine-authorization-consumption.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Machine Authorization Consumption" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/machine-authorization-consumption.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/machine-enrollment-client-flow.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Machine Enrollment Client Flow" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/machine-enrollment-client-flow.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/machine-fingerprint-evidence-builder.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Machine Fingerprint Evidence Builder" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/machine-fingerprint-evidence-builder.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/offline-grace-stale-lease-behavior.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Offline Grace / Stale Lease Behavior" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/offline-grace-stale-lease-behavior.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/provider-authority-binding.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Provider Authority Binding" covering Status, Purpose, Canonical Invariant.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/provider-authority-binding.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/runtime-gate-registry.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Runtime Gate Registry" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/runtime-gate-registry.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/runtime-license-check-request.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Runtime License Check Request" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/runtime-license-check-request.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/runtime-license-check-response.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Runtime License Check Response" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/runtime-license-check-response.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/execution/runtime-sealed-by-license-behavior.md	md	execution and authority source material	domain_execution_source	archive_after_absorption	Documentation/domains/execution.md	Inspected document "Runtime Sealed-by-License Behavior" covering Status, Purpose, Canonical Invariants.	Documentation/domains/execution.md	Documentation/archive/old-flat-root/execution/runtime-sealed-by-license-behavior.md	no	Execution domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/identity/principal-model.md	md	identity domain source material	domain_identity_source	archive_after_absorption	Documentation/domains/identity.md	Inspected document "Principal Model" covering Status, Purpose, Canonical Concepts.	Documentation/domains/identity.md	Documentation/archive/old-flat-root/identity/principal-model.md	no	Identity content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/in-process-subprocess-compat-boundary.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/transports/in-process-test.md; Documentation/transports/subprocess-stdio-compat.md	Inspected document "In-process Test and Subprocess Compat Boundary" covering Purpose, Boundary Split, Key Rules.	Documentation/transports/in-process-test.md; Documentation/transports/subprocess-stdio-compat.md	Documentation/archive/old-flat-root/in-process-subprocess-compat-boundary.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/lan-secure-remote-https-boundary.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/transports/lan-secure-remote.md	Inspected document "LAN Secure and Remote HTTPS Boundary" covering Purpose, Boundary Split, Key Rules.	Documentation/transports/lan-secure-remote.md	Documentation/archive/old-flat-root/lan-secure-remote-https-boundary.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/local-event-stream-contract.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/transports/local-event-stream.md	Inspected document "Local Event Stream Contract" covering Purpose, Contract Summary, Ownership.	Documentation/transports/local-event-stream.md	Documentation/archive/old-flat-root/local-event-stream-contract.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/local-http-loopback-contract.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/transports/local-http-loopback.md	Inspected document "Local HTTP Loopback Contract" covering Purpose, Contract Summary, Ownership.	Documentation/transports/local-http-loopback.md	Documentation/archive/old-flat-root/local-http-loopback-contract.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/local-ipc-rpc-contract.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/transports/local-ipc-rpc.md	Inspected document "Local IPC RPC Contract" covering Purpose, Contract Summary, Ownership.	Documentation/transports/local-ipc-rpc.md	Documentation/archive/old-flat-root/local-ipc-rpc-contract.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/operation-grammar.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/operations/operation-grammar.md	Inspected document "Operation Grammar".	Documentation/operations/operation-grammar.md	Documentation/archive/old-flat-root/operation-grammar.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/operation-to-transport-mapping.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/operations/operation-to-transport-mapping.md	Inspected document "Operation-to-Transport Mapping" covering Purpose, Source Files, Mapping Summary.	Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-flat-root/operation-to-transport-mapping.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/operator/active-case-ref.md	md	operator context source material	domain_operator_source	archive_after_absorption	Documentation/domains/operator.md	Inspected document "Active Case Ref" covering Status, Purpose, Decision.	Documentation/domains/operator.md	Documentation/archive/old-flat-root/operator/active-case-ref.md	no	Operator domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/operator/operator-context-plane.md	md	operator context source material	domain_operator_source	archive_after_absorption	Documentation/domains/operator.md	Inspected document "Operator Context Plane" covering Status, Purpose, Definition.	Documentation/domains/operator.md	Documentation/archive/old-flat-root/operator/operator-context-plane.md	no	Operator domain content absorbed into canonical domain documentation.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/prompting-canonical-surface.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/architecture/client-projection-boundary.md	Inspected document "Prompting Canonical Surface" covering Decision, Canonical resources, Current canonical operation.	Documentation/architecture/client-projection-boundary.md	Documentation/archive/old-flat-root/prompting-canonical-surface.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/protocol-api-boundary.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/architecture/protocol-api-boundary.md	Inspected document "Protocol / API Boundary" covering Purpose, Canonical Rule, Protocol Owns.	Documentation/architecture/protocol-api-boundary.md	Documentation/archive/old-flat-root/protocol-api-boundary.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/release-and-conformance-policy.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/conformance/release-policy.md	Inspected document "API Release and Conformance Policy".	Documentation/conformance/release-policy.md	Documentation/archive/old-flat-root/release-and-conformance-policy.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/runtime/allowed-blocked-surfaces.md	md	runtime projection source material	domain_runtime_source	archive_after_absorption	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Inspected document "Allowed / Blocked Surfaces" covering Status, Purpose, Canonical Invocation.	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Documentation/archive/old-flat-root/runtime/allowed-blocked-surfaces.md	no	Runtime API projection content absorbed while runtime truth remains delegated to YAI.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/runtime/dev-wrapper-boundary.md	md	runtime projection source material	domain_runtime_source	archive_after_absorption	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Inspected document "Dev Wrapper Boundary" covering Status, Purpose, Definition.	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Documentation/archive/old-flat-root/runtime/dev-wrapper-boundary.md	no	Runtime API projection content absorbed while runtime truth remains delegated to YAI.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/runtime/runtime-control-plan.md	md	runtime projection source material	domain_runtime_source	archive_after_absorption	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Inspected document "Runtime Control Plan" covering Status, Purpose, Definition.	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Documentation/archive/old-flat-root/runtime/runtime-control-plan.md	no	Runtime API projection content absorbed while runtime truth remains delegated to YAI.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/runtime/runtime-readiness-projection.md	md	runtime projection source material	domain_runtime_source	archive_after_absorption	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Inspected document "Runtime Readiness Projection" covering Status, Purpose, Projection Fields.	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Documentation/archive/old-flat-root/runtime/runtime-readiness-projection.md	no	Runtime API projection content absorbed while runtime truth remains delegated to YAI.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/runtime/runtime-sealed-enforcement.md	md	runtime projection source material	domain_runtime_source	archive_after_absorption	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Inspected document "Runtime Sealed Enforcement" covering Status, Purpose, Core Rule.	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Documentation/archive/old-flat-root/runtime/runtime-sealed-enforcement.md	no	Runtime API projection content absorbed while runtime truth remains delegated to YAI.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/runtime/service-lifecycle-boundary.md	md	runtime projection source material	domain_runtime_source	archive_after_absorption	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Inspected document "Service Lifecycle Boundary" covering Status, Purpose, Lifecycle States.	Documentation/domains/runtime.md; Documentation/architecture/runtime-implementation-boundary.md	Documentation/archive/old-flat-root/runtime/service-lifecycle-boundary.md	no	Runtime API projection content absorbed while runtime truth remains delegated to YAI.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/runtime-implementation-boundary.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/architecture/runtime-implementation-boundary.md	Inspected document "Runtime Implementation Boundary".	Documentation/architecture/runtime-implementation-boundary.md	Documentation/archive/old-flat-root/runtime-implementation-boundary.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/source-api-readme.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/architecture/api-source-of-truth.md	Inspected document "API" covering Current role, Extraction target (Wave 13), Transitional note.	Documentation/architecture/api-source-of-truth.md	Documentation/archive/old-flat-root/source-api-readme.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/transport-boundary-model.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/architecture/transport-model.md	Inspected document "Transport Boundary Model" covering Purpose, Why Transport Is Separate From Operation Semantics, Transport Classes.	Documentation/architecture/transport-model.md	Documentation/archive/old-flat-root/transport-boundary-model.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/transport-contract-index-implementation-readiness.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/transports/transport-contract-index.md	Inspected document "Transport Contract Index / Implementation Readiness".	Documentation/transports/transport-contract-index.md	Documentation/archive/old-flat-root/transport-contract-index-implementation-readiness.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/versioning-and-compatibility.md	md	old flat-root API source document	root_canonical_source	archive_after_absorption	Documentation/conformance/versioning-and-compatibility.md	Inspected document "API Versioning and Compatibility".	Documentation/conformance/versioning-and-compatibility.md	Documentation/archive/old-flat-root/versioning-and-compatibility.md	no	Useful content absorbed into canonical target sections; flat root file archived.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/sdk/sdk-runtime-surface-alignment.md	md	historical SDK projection alignment material	old_sdk_projection_material	archive_after_absorption	Documentation/domains/sdk.md; Documentation/architecture/client-projection-boundary.md	Inspected document "SDK Runtime Surface Alignment" covering Status, Purpose, Required Runtime Fields.	Documentation/domains/sdk.md; Documentation/architecture/client-projection-boundary.md	Documentation/archive/old-sdk/sdk-runtime-surface-alignment.md	no	API keeps SDK-facing protocol projection only; SDK package truth is delegated to the sdk repo.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/a-series-map.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "A-Series Delivery Map" covering Status, Deliveries, Rule.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/a-series-map.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/a1-console-canonicalization-legacy-cli-loom-drain.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "A1 - Console Canonicalization / Legacy CLI-Loom Drain" covering Status, Purpose, Files Changed.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/a1-console-canonicalization-legacy-cli-loom-drain.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/a1-operation-transport-mapping-drift-reconciliation.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "A1 — Operation Transport Mapping Drift Reconciliation" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/a1-operation-transport-mapping-drift-reconciliation.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/a2-operation-transport-mapping-drift-reconciliation.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "A2 — Operation Transport Mapping Drift Reconciliation" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/a2-operation-transport-mapping-drift-reconciliation.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/a4-protocol-contract-client-attachment-system-call-record.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "A4 — Protocol Contract for Client Attachment + System Call Record" covering Status, Purpose, Projection Summary.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/a4-protocol-contract-client-attachment-system-call-record.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/a5-api-envelope-sdk-call-context-propagation.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "A5 — API Envelope / SDK Call Context Propagation" covering Status, Purpose, Files Changed.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/a5-api-envelope-sdk-call-context-propagation.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-01-transport-boundary-operation-surface-vocabulary-freeze.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "API.01 — Transport Boundary / Operation Surface Vocabulary Freeze" covering Status, Purpose, Files Changed.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/api-01-transport-boundary-operation-surface-vocabulary-freeze.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-02-operation-to-transport-mapping-dispatch-contract.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "API.02 — Operation-to-Transport Mapping / Dispatch Contract" covering Status, Purpose, Files Changed.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/api-02-operation-to-transport-mapping-dispatch-contract.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-03-api-envelope-error-stream-frame-alignment.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "API.03 — API Envelope / Error / Stream Frame Alignment" covering Status, Purpose, Files Changed.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/api-03-api-envelope-error-stream-frame-alignment.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-04-local-ipc-rpc-contract-verticalization.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "API.04 — Local IPC RPC Contract Verticalization" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/api-04-local-ipc-rpc-contract-verticalization.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-05-local-http-loopback-contract-verticalization.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "API.05 — Local HTTP Loopback Contract Verticalization" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/api-05-local-http-loopback-contract-verticalization.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-06-local-event-stream-contract-verticalization.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "API.06 — Local Event Stream Contract Verticalization" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/api-06-local-event-stream-contract-verticalization.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-07-lan-secure-remote-https-boundary-split.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "API.07 — LAN Secure / Remote HTTPS Boundary Split" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/api-07-lan-secure-remote-https-boundary-split.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-08-in-process-test-subprocess-stdio-compatibility-boundary.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "API.08 — In-process Test / Subprocess Stdio Compatibility Boundary" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/api-08-in-process-test-subprocess-stdio-compatibility-boundary.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-09-transport-contract-index-implementation-readiness-matrix.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Inspected document "API.09 — Transport Contract Index / Implementation Readiness Matrix" covering Status, Purpose, Files Changed.	Documentation/transports/transport-contract-index.md; Documentation/operations/operation-to-transport-mapping.md	Documentation/archive/old-v-waves/api-09-transport-contract-index-implementation-readiness-matrix.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/api-10-operation-transport-mapping-drift-reconciliation.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "API.10 — Operation Transport Mapping Drift Reconciliation" covering Status, Purpose, Files Changed.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/api-10-operation-transport-mapping-drift-reconciliation.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v0-command-reality-audit.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "V0 - Command Reality Audit" covering Status, Purpose, Master Decision.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/v0-command-reality-audit.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v10-5-canonical-cli-install-and-invocation.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "V10.5 - Canonical CLI Install and Invocation" covering Status, Purpose, Scope.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/v10-5-canonical-cli-install-and-invocation.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v10-6-cli-binary-precedence-runtime-boundary.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "V10.6 - CLI Binary Precedence / Runtime Carrier Boundary" covering Status, Purpose, Scope.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/v10-6-cli-binary-precedence-runtime-boundary.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v10-active-case-refactor.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/operator.md	Inspected document "V10 - Active Case Refactor" covering Status, Purpose, Scope.	Documentation/domains/operator.md	Documentation/archive/old-v-waves/v10-active-case-refactor.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v11-operator-context-plane.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/operator.md	Inspected document "V11 - Operator Context Plane" covering Status, Purpose, Scope.	Documentation/domains/operator.md	Documentation/archive/old-v-waves/v11-operator-context-plane.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v12-client-connection-model.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V12 - Client Connection Model" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v12-client-connection-model.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
