repo	old_path	file_type	current_role	classification	proposed_action	target_path	unique_content_summary	absorbed_by	archive_destination	delete_allowed	reason	validation_note
sdk	NEW:DOCS.3	md	canonical SDK package documentation	canonical_package_doc	create_canonical_target	Documentation/packages/package-release-model.md	Created during DOCS.3 as canonical SDK package documentation.	Documentation/packages/package-release-model.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK package documentation	canonical_package_doc	create_canonical_target	Documentation/packages/python.md	Created during DOCS.3 as canonical SDK package documentation.	Documentation/packages/python.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK package documentation	canonical_package_doc	create_canonical_target	Documentation/packages/rust.md	Created during DOCS.3 as canonical SDK package documentation.	Documentation/packages/rust.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK package documentation	canonical_package_doc	create_canonical_target	Documentation/packages/typescript.md	Created during DOCS.3 as canonical SDK package documentation.	Documentation/packages/typescript.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK artifact reference index	canonical_reference_index	create_canonical_target	Documentation/reference/README.md	Created during DOCS.3 as canonical SDK artifact reference index.	Documentation/reference/README.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK artifact reference index	canonical_reference_index	create_canonical_target	Documentation/reference/api-inventory-index.md	Created during DOCS.3 as canonical SDK artifact reference index.	Documentation/reference/api-inventory-index.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	Documentation/reference/figures/yai-transp.png	png	SDK reference figure asset	reference_figure_asset	retain_reference_asset	Documentation/reference/figures/yai-transp.png	Inspected PNG figure asset retained for SDK reference figures.	Documentation/reference/figures/yai-transp.png		no	Figure belongs under reference/figures in the target tree.	Content inspected by title, headings, and body before classification; no deletion selected.
sdk	Documentation/reference/figures/yai.svg	svg	SDK reference figure asset	reference_figure_asset	retain_reference_asset	Documentation/reference/figures/yai.svg	Inspected SVG figure asset retained for SDK reference figures.	Documentation/reference/figures/yai.svg		no	Figure belongs under reference/figures in the target tree.	Content inspected by title, headings, and body before classification; no deletion selected.
sdk	NEW:DOCS.3	md	canonical SDK artifact reference index	canonical_reference_index	create_canonical_target	Documentation/reference/generated-surface-index.md	Created during DOCS.3 as canonical SDK artifact reference index.	Documentation/reference/generated-surface-index.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK artifact reference index	canonical_reference_index	create_canonical_target	Documentation/reference/package-index.md	Created during DOCS.3 as canonical SDK artifact reference index.	Documentation/reference/package-index.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK standard documentation	canonical_standard_doc	create_canonical_target	Documentation/standards/README.md	Created during DOCS.3 as canonical SDK standard documentation.	Documentation/standards/README.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK standard documentation	canonical_standard_doc	create_canonical_target	Documentation/standards/compatibility-model.md	Created during DOCS.3 as canonical SDK standard documentation.	Documentation/standards/compatibility-model.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK standard documentation	canonical_standard_doc	create_canonical_target	Documentation/standards/enterprise-sdk-standard.md	Created during DOCS.3 as canonical SDK standard documentation.	Documentation/standards/enterprise-sdk-standard.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK standard documentation	canonical_standard_doc	create_canonical_target	Documentation/standards/error-and-status-model.md	Created during DOCS.3 as canonical SDK standard documentation.	Documentation/standards/error-and-status-model.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK standard documentation	canonical_standard_doc	create_canonical_target	Documentation/standards/family-availability.md	Created during DOCS.3 as canonical SDK standard documentation.	Documentation/standards/family-availability.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
sdk	NEW:DOCS.3	md	canonical SDK standard documentation	canonical_standard_doc	create_canonical_target	Documentation/standards/versioning-and-release-policy.md	Created during DOCS.3 as canonical SDK standard documentation.	Documentation/standards/versioning-and-release-policy.md		no	Required by frozen DOCS.3 target tree or reset evidence output.	Generated after audited absorption; no deletion involved.
